"date","NIFTY500_MOM50_TR","Momentum","Mom.Skew","Mom.Skew.LIQC","OmegaMom","Omega.Skew","Omega.Skew.LIQC"
2020-05-29,-0.0198510140168445,-0.0199940652789864,0.0148067972985106,-0.00694171119733211,-0.0367887012221106,-0.00599636576036033,-0.0265559267175786
2020-06-30,0.0618573202978523,0.111042176411139,0.158457734833184,0.161774789580696,0.0598197603154578,0.158457734833184,0.153321612072321
2020-07-31,0.0752149566347338,-0.0382854263331031,0.118346089337897,0.100846554821916,-0.0227287857014092,0.0775761026628281,0.0980382824801134
2020-08-31,0.0184285845479855,0.214155551262063,0.181979915857791,0.12308053284846,0.133914376643402,0.1804407094059,0.118414865602801
2020-09-30,0.0356876069817171,0.00990789652304636,0.0428800908644504,0.0536372677156467,0.0188414697136168,0.068711667741403,0.0628534571732964
2020-10-30,0.00751866529008249,0.0442565176376648,0.0137666119186648,0.0167269282458182,-0.0160231618855643,0.0178828622931597,0.0149512934152904
2020-11-27,0.0616858067443056,0.0932931693994696,0.0867988659086718,0.0833015824257635,0.0821498153688038,0.103493805242861,0.106009617653957
2020-12-31,0.0639684819247535,0.0685074262096876,0.150464755485337,0.168395789586302,0.0540235296296439,0.0804095177683741,0.0899732635814015
2021-01-29,-0.00674540238078303,-0.0314342908987458,0.00965502995568834,0.00710802610662276,0.0252836544112178,-0.00696281371745733,0.00517409010238157
2021-02-26,0.104316709718192,0.13222274396137,0.125265775037599,0.117419218018254,0.220242716154862,0.133704988852514,0.132649622066296
2021-03-31,0.0546336359644901,-0.0412738831468856,0.00919216192488514,0.0104515635399047,-0.00697129020170739,-0.0146350196791306,-0.0162973055585245
2021-04-30,0.0873420280868915,0.0924199528766414,0.118088773781654,0.115435666895281,0.104476501078562,0.117458635143548,0.143113502227561
2021-05-31,0.0505419752806566,0.142802563515374,0.205532549193073,0.205532549193073,0.162941998894601,0.145959564416342,0.145959564416342
2021-06-30,0.0451495663460977,0.114813227555729,0.0715249739581274,0.0713757235142927,0.0558410950269781,0.123625569340883,0.101829638539636
2021-07-30,0.0354546076247937,0.0444501640073995,0.133129326566586,0.148383560518661,0.0707162921250188,0.0823166285208699,0.111244959585723
2021-08-31,0.0692332878802184,-0.060297092262216,-0.0262202457153209,-0.00624681434999752,-0.0658675400069415,-0.016029834164163,-0.0384298659993209
2021-09-30,0.0438258074497695,0.105217930502182,0.0679309264151495,0.0769242161877022,0.0798643447988421,0.0270648801558357,0.0370241616581455
2021-10-29,0.0520782828092516,0.0183472998766709,0.0299125231112314,0.0412258650802961,-0.00553645465044439,0.0171764482373886,0.0200168209733398
2021-11-30,-0.00382847782587015,0.0829908780281901,0.112788989147988,0.124708186700152,0.0534238336350734,0.0105584081589301,0.0164094726374822
2021-12-31,0.0573066978596386,0.197727244289924,0.183554806451334,0.173482347751694,0.143558384292666,0.189464439140133,0.180096730083851
2022-01-31,-0.055474486386299,-0.0215061329552452,-0.0126624411580409,-0.00825145508269598,-0.0242902465178353,-0.018808486474325,-0.0223269888986447
2022-02-28,-0.055672085416314,-0.152600181799873,-0.170216945961937,-0.173904488146324,-0.132225374959297,-0.146210388561572,-0.155903306553003
2022-03-31,0.0732647346637918,0.129549763731117,0.194491244045256,0.187786986622852,0.127025606149346,0.170454095915156,0.183224827188944
2022-04-29,-0.0559931079252282,-0.056594786421127,-0.0423510939548065,-0.0557116464804676,-0.0406993349955784,-0.0423510939548065,-0.0557116464804676
2022-05-31,-0.0632119828873235,-0.143966049229982,-0.150225370365335,-0.161125557484393,-0.129521952687638,-0.129503587717011,-0.129503587717011
2022-06-30,-0.0767327572303972,-0.0879875144274628,-0.0602863313154489,-0.0602863313154489,-0.0545100416199032,-0.0477436643358201,-0.0485825825617039
2022-07-29,0.102089264011979,0.0845027231792304,0.0455936492726254,0.0455936492726254,0.087838626058766,0.0588337822578491,0.0475921042549763
2022-08-30,0.0929281279389129,0.124561033737055,0.0299238707785097,0.0299238707785097,0.112201096202493,0.0362750686463678,0.0362965533575508
2022-09-30,-0.0136730978548798,-0.0245841707140284,-0.103262440572275,-0.103262440572275,-0.0217034367752695,-0.0946235058200356,-0.0895880864045153
2022-10-31,0.0222195094823823,-0.0236915352093415,-0.040539575694136,-0.0137278344015918,-0.00428795301847618,-0.0288602823562542,0.00180334016546602
2022-11-30,0.00814549476702253,0.0853278539552487,0.0562889957240822,0.057841055842391,0.0423926488485622,0.0774346421707397,0.0708641267552677
2022-12-30,-0.0343340409043433,-0.0526023900761481,-0.0717822073925424,-0.0681592209255825,-0.0667324632750439,-0.0387395155110966,-0.0293107024149579
2023-01-31,-0.0380326456734124,0.00475063944037823,-0.0323792788603712,-0.0323792788603712,-0.000117212557992241,-0.052148780161455,-0.052148780161455
2023-02-28,-0.042417336788933,-0.0535674921164354,-0.102071114581886,-0.11379840034228,-0.0707897305484105,-0.0728077417604148,-0.0844737355709471
2023-03-31,0.0174090905459137,-0.00767087451866511,-0.00742949263390102,-0.0176503568193845,-0.0365189970495752,-0.00906072086032172,-0.0104970103029198
2023-04-28,0.0694523339787483,0.0904265074732082,0.0830416224762149,0.0916422673940622,0.0744922724520929,0.0830416224762149,0.0916422673940622
2023-05-31,0.0658677472195883,0.0564134458366023,0.0591960092644956,0.0981162182103903,0.0498140521230335,0.104649863500206,0.122336601568788
2023-06-30,0.055005892978208,0.0830939891079145,0.0942886964662017,0.0663882080184666,0.0452931169952175,0.0403350999715211,0.0626322271471278
2023-07-31,0.0593163666125469,0.150466919755146,0.0736264330691299,0.0716061783646611,0.165245670866305,0.0729583229502813,0.0753333372008236
2023-08-31,0.0232720190780829,0.0746643246851786,0.0876976037275377,0.0864603809659186,0.0738890191805923,0.11052638990935,0.0877900515010035
2023-09-29,0.0364103989804154,-0.0194980962499385,-0.0314571281906594,-0.036322190847626,0.00780467598145407,-0.0366465305191667,-0.0237153576829553
2023-10-31,-0.0401600944153175,-0.0558115071067458,0.00506460389835639,0.0235492155974384,-0.00875724196565331,-0.00589985879302191,0.0141558954873382
2023-11-30,0.109249571469197,0.0804305552922817,0.0618389924759521,0.0883002270255564,0.110687717791965,0.0400070323981465,0.0789930606477065
2023-12-29,0.0863304564132674,0.0232943286205505,0.0000396187460072195,0.00516418558615372,0.0584871164120795,0.0274170338635109,0.0051880476063666
2024-01-31,0.10534079089093,0.164733964217831,0.0761036539876518,0.0490375082173551,0.124099624546752,0.0330118693241976,0.0256558944126373
2024-02-29,-0.00925530336376357,-0.0161551242061818,-0.0157896464276349,-0.0318674848519996,0.0436727538088151,-0.0144288888050973,-0.0151277450356874
2024-03-28,-0.00504148116368497,-0.0593330296940332,-0.0886511095625571,-0.0932756909243595,-0.0270490789695649,-0.00848165441982829,-0.0161702404107907
2024-04-30,0.101550801505714,0.16484355393232,0.186026477597149,0.173131430082237,0.0634913487280864,0.179023245027362,0.178219484632993
2024-05-31,0.0338854714489836,0.0312412291805033,0.0341729318340755,0.0158007889006386,-0.00433188072176449,-0.0363634712434874,-0.0323915012962018
2024-06-28,0.0578817371978599,0.0918975932621757,0.104697156703547,0.11240333276997,0.105100682169474,0.108504176667539,0.116537899850678
2024-07-31,0.0505469791583972,0.036822580528852,0.0823106194894703,0.0931220564333033,0.0483880796583047,0.0742619607530965,0.039913624317975
2024-08-30,-0.0100971288708387,-0.0173454296648416,0.0347396668864759,0.0303581013792227,0.0196461769138692,0.0738534936006507,0.05721180620693
2024-09-30,0.0122662329722125,0.00669017200891453,0.0740365277513146,0.0579538999512306,0.0100106578922936,0.0875989037463738,0.0920253597230281
2024-10-31,-0.0736256643216245,-0.0332984782586281,-0.043696823628666,-0.043696823628666,-0.0361551751369279,-0.0464943104548841,-0.0412155450746056
2024-11-29,0.00121765836226029,-0.0426672731033412,-0.0699972721265647,-0.0759659893818824,-0.0286144829955679,-0.042516165944969,-0.0502427585918656
2024-12-31,-0.0336799147063545,0.0702262765695703,0.00131515099092483,0.0083501347443633,0.0641277421821487,0.0147457353865115,0.0229118478585992
2025-01-31,-0.130291090688411,-0.183731758638109,-0.176284744647948,-0.167119372038486,-0.117447110728,-0.159127580505868,-0.15287523653421
2025-02-28,-0.0972122041136337,-0.133852923189844,-0.145523125514988,-0.133124195878374,-0.0464494336554222,-0.116428202207327,-0.119234967257643
2025-03-28,0.0632601014571108,0.124906304711265,0.140659460821863,0.152059848282512,0.0272699992852787,0.115187833631719,0.129211692697258
2025-04-30,0.042978453338042,-0.00483906752952179,0.008098613388551,0.000744973837383478,-0.0110215505929346,-0.00165916469178284,-0.00165916469178284
2025-05-30,0.0543387252726895,0.0736582980712479,0.130916829190882,0.0847249620364598,0.0310560943239511,0.0308074641725713,0.0354106445132401
2025-06-30,0.0549602835644296,0.0433072351749728,0.00688404239879703,-0.0318773564362473,0.00103731121874717,-0.0131816651126058,-0.0131816651126058
2025-07-31,-0.0604184820718485,-0.0469655790685771,0.0869206189536902,0.0869206189536902,-0.0129361593310681,0.0622631013202852,0.05501926162141
2025-08-29,-0.0332370723239418,-0.03415936424795,-0.0193165053385118,-0.00609188851917042,0.0209810381105189,-0.00933395316693719,-0.00537516275375016
2025-09-30,0.00756170228345243,0.0146595559356368,-0.0448149911403158,-0.0463522872810354,0.041843448237898,-0.0382653956206745,-0.0209663310064625
2025-10-31,0.0574934455246083,0.0108289325696471,0.00670842741018274,0.0346870418766712,0.0569475521085403,0.0243730581834545,0.0270310154322688
2025-11-28,0.0244148348833417,-0.0111783413075598,-0.0011978902056502,-0.00396928676360087,0.0181698006433755,0.000343692758989489,0.00524687265409729
2025-12-31,-0.0378053191582587,0.00330200788565138,-0.00276758729461257,-0.00276758729461257,0.0300054471579565,0.0135017828755495,0.0135017828755495
2026-01-30,-0.036470206014149,0.192959002683241,-0.106902032141655,-0.102550463152215,0.241849213934692,-0.0707916526426929,-0.0794123023442648
2026-02-27,0.0318063901889376,-0.0698137053090008,0.0325591118287993,0.0266978445653316,-0.0705766210766734,0.0493212132890417,0.0502598326261934
2026-03-30,-0.121571358375527,-0.131024541206025,-0.158121597335098,-0.178114398263987,-0.0638311542429627,-0.171706755063883,-0.154492244320415
2026-04-30,0.125782851253452,0.245887041621716,0.212638380895398,0.245499041154194,0.101621508311846,0.206740993415693,0.248720715276239
2026-05-29,0.0254307942201939,0.129889789382245,0.066295477747496,0.0485909879361315,0.0763762043717604,0.00355978542950197,-0.0378029307868981
2026-06-30,0.0169273098677871,0.0477836314702407,0.148570616282247,0.115806838808813,0.0601082085813944,0.145964953153982,0.109098049995346
2026-07-31,-0.00962105457271201,-0.0243468841579307,-0.00859917160214518,-0.00815389937081179,-0.0161461764482174,-0.0021017859449397,-0.00692091763649638
